data.date,data.resultSet.0.detected_virus,data.resultSet.1.cres_successful,data.resultSet.10.detected_spam,data.resultSet.11.total_hard_bounces,data.resultSet.12.detected_virus_per_msg,data.resultSet.13.malicious_url,data.resultSet.14.total_recipients_delivered,data.resultSet.2.cres_failed,data.resultSet.3.threat_content_filter,data.resultSet.4.total_dlp_incidents,data.resultSet.5.total_clean_recipients,data.resultSet.6.total_recipients_processed,data.resultSet.7.ims_spam_increment_over_case,data.resultSet.8.detected_amp,data.resultSet.9.total_recipients,data.type,meta.totalCount,source_file
18/08/2024,0,0,0,3447,10,0,174478,0,7641,0,170156,177795,9,3,177926,mail_outgoing_traffic_summary,2,20240818-PRO-OM.json
19/08/2024,9,9,10,3441,7,6,174484,6,7641,0,170162,177804,0,18,177922,mail_outgoing_traffic_summary,8,20240819-PRO-OM.json
20/08/2024,0,0,0,3447,5,8,174475,6,7657,0,170163,177801,0,7,177924,mail_outgoing_traffic_summary,0,20240820-PRO-OM.json
21/08/2024,0,1,9,3437,8,0,174471,0,7654,10,170143,177810,0,10,177919,mail_outgoing_traffic_summary,12,20240821-PRO-OM.json
22/08/2024,5,3,0,3456,0,0,174480,4,7648,1,170143,177791,2,6,177933,mail_outgoing_traffic_summary,13,20240822-PRO-OM.json
23/08/2024,0,0,1,3451,7,7,174481,0,7650,0,170162,177809,0,18,177932,mail_outgoing_traffic_summary,2,20240823-PRO-OM.json
24/08/2024,0,1,0,3453,5,3,174472,0,7657,0,170160,177791,0,7,177935,mail_outgoing_traffic_summary,19,20240824-PRO-OM.json
25/08/2024,2,3,1,3449,2,7,174474,0,7654,9,170157,177806,0,9,177922,mail_outgoing_traffic_summary,17,20240825-PRO-OM.json
26/08/2024,6,10,0,3455,11,0,174481,0,7645,0,170153,177792,0,19,177934,mail_outgoing_traffic_summary,7,20240826-PRO-OM.json
27/08/2024,3,0,6,3441,0,10,174477,0,7657,0,170156,177803,0,20,177926,mail_outgoing_traffic_summary,12,20240827-PRO-OM.json
28/08/2024,4,0,3,3446,0,8,174477,0,7642,7,170163,177795,7,11,177938,mail_outgoing_traffic_summary,11,20240828-PRO-OM.json
29/08/2024,4,0,0,3440,9,9,174484,1,7654,0,170151,177810,14,8,177925,mail_outgoing_traffic_summary,6,20240829-PRO-OM.json
30/08/2024,0,0,0,3449,0,0,174482,10,7644,0,170161,177793,6,13,177931,mail_outgoing_traffic_summary,18,20240830-PRO-OM.json
31/08/2024,0,0,0,3441,0,7,174473,0,7647,5,170146,177792,5,10,177934,mail_outgoing_traffic_summary,17,20240831-PRO-OM.json
01/09/2024,1,3,0,3442,1,0,174481,7,7642,1,170160,177796,0,1,177920,mail_outgoing_traffic_summary,11,20240901-PRO-OM.json
02/09/2024,0,6,0,3454,10,6,174476,5,7642,0,170146,177794,0,6,177934,mail_outgoing_traffic_summary,17,20240902-PRO-OM.json
03/09/2024,9,2,5,3456,4,0,174488,9,7639,9,170145,177797,6,9,177920,mail_outgoing_traffic_summary,3,20240903-PRO-OM.json
04/09/2024,0,0,0,3447,0,2,174488,9,7653,0,170151,177803,2,17,177928,mail_outgoing_traffic_summary,5,20240904-PRO-OM.json
05/09/2024,0,5,1,3453,8,3,174488,0,7644,4,170158,177796,0,4,177919,mail_outgoing_traffic_summary,19,20240905-PRO-OM.json
06/09/2024,0,8,0,3446,0,8,174478,7,7652,0,170145,177791,13,6,177922,mail_outgoing_traffic_summary,2,20240906-PRO-OM.json
07/09/2024,0,0,0,3452,9,10,174470,6,7638,5,170151,177809,14,1,177928,mail_outgoing_traffic_summary,9,20240907-PRO-OM.json
08/09/2024,0,6,0,3455,0,10,174484,5,7658,0,170161,177807,0,5,177918,mail_outgoing_traffic_summary,4,20240908-PRO-OM.json
09/09/2024,0,8,4,3441,2,2,174488,4,7650,9,170163,177805,13,18,177934,mail_outgoing_traffic_summary,12,20240909-PRO-OM.json
10/09/2024,3,2,5,3439,0,9,174486,9,7653,0,170152,177803,12,15,177919,mail_outgoing_traffic_summary,17,20240910-PRO-OM.json
11/09/2024,0,0,0,3450,10,0,174482,5,7646,6,170162,177798,0,8,177927,mail_outgoing_traffic_summary,11,20240911-PRO-OM.json
12/09/2024,4,9,1,3446,0,0,174470,0,7653,4,170163,177791,3,20,177938,mail_outgoing_traffic_summary,1,20240912-PRO-OM.json
13/09/2024,0,8,0,3444,7,4,174483,2,7639,4,170148,177802,4,5,177919,mail_outgoing_traffic_summary,0,20240913-PRO-OM.json
14/09/2024,0,1,0,3454,4,0,174480,0,7652,0,170146,177809,6,15,177936,mail_outgoing_traffic_summary,15,20240914-PRO-OM.json
15/09/2024,0,1,0,3452,0,2,174490,0,7642,0,170157,177805,4,1,177926,mail_outgoing_traffic_summary,6,20240915-PRO-OM.json
16/09/2024,9,3,0,3450,0,0,174482,4,7639,0,170143,177796,4,13,177923,mail_outgoing_traffic_summary,7,20240916-PRO-OM.json
17/09/2024,0,1,7,3442,0,0,174471,6,7654,0,170156,177803,0,15,177936,mail_outgoing_traffic_summary,15,20240917-PRO-OM.json
18/09/2024,8,0,8,3446,0,0,174485,8,7643,10,170147,177803,10,19,177926,mail_outgoing_traffic_summary,12,20240918-PRO-OM.json
19/09/2024,0,1,0,3441,9,4,174478,0,7642,0,170144,177793,6,19,177936,mail_outgoing_traffic_summary,10,20240919-PRO-OM.json
20/09/2024,10,1,8,3450,3,0,174475,1,7657,9,170161,177792,13,12,177931,mail_outgoing_traffic_summary,3,20240920-PRO-OM.json
21/09/2024,0,0,0,3442,1,0,174476,6,7644,0,170148,177805,0,0,177927,mail_outgoing_traffic_summary,9,20240921-PRO-OM.json
22/09/2024,0,3,0,3443,4,0,174473,0,7649,0,170162,177809,0,3,177927,mail_outgoing_traffic_summary,5,20240922-PRO-OM.json
23/09/2024,0,10,0,3451,0,0,174473,2,7652,7,170163,177804,4,17,177930,mail_outgoing_traffic_summary,18,20240923-PRO-OM.json
24/09/2024,9,9,1,3455,9,0,174489,3,7653,6,170149,177799,0,11,177935,mail_outgoing_traffic_summary,13,20240924-PRO-OM.json
25/09/2024,0,0,8,3439,0,0,174472,4,7656,0,170162,177799,1,2,177927,mail_outgoing_traffic_summary,10,20240925-PRO-OM.json
26/09/2024,5,0,0,3438,0,9,174470,6,7642,8,170147,177794,0,18,177922,mail_outgoing_traffic_summary,0,20240926-PRO-OM.json
27/09/2024,0,0,1,3456,9,0,174479,3,7639,2,170151,177798,12,1,177924,mail_outgoing_traffic_summary,2,20240927-PRO-OM.json
28/09/2024,0,1,2,3441,0,0,174475,0,7652,0,170159,177802,1,18,177936,mail_outgoing_traffic_summary,6,20240928-PRO-OM.json
29/09/2024,0,7,0,3456,2,0,174479,1,7655,1,170153,177795,0,2,177918,mail_outgoing_traffic_summary,8,20240929-PRO-OM.json
30/09/2024,0,4,0,3436,0,0,174481,0,7658,0,170158,177809,7,20,177924,mail_outgoing_traffic_summary,2,20240930-PRO-OM.json
01/10/2024,5,3,0,3453,4,1,174471,3,7656,1,170153,177805,9,0,177928,mail_outgoing_traffic_summary,11,20241001-PRO-OM.json
02/10/2024,0,0,2,3440,6,2,174477,0,7645,7,170143,177795,12,9,177926,mail_outgoing_traffic_summary,9,20241002-PRO-OM.json
03/10/2024,0,0,0,3454,8,9,174473,0,7640,0,170162,177803,1,6,177931,mail_outgoing_traffic_summary,0,20241003-PRO-OM.json
04/10/2024,4,1,0,3449,9,0,174473,4,7652,0,170157,177808,6,0,177930,mail_outgoing_traffic_summary,5,20241004-PRO-OM.json
05/10/2024,0,0,8,3452,0,8,174472,7,7649,10,170156,177796,0,15,177929,mail_outgoing_traffic_summary,6,20241005-PRO-OM.json
06/10/2024,0,9,5,3439,0,0,174474,5,7654,7,170146,177803,2,18,177929,mail_outgoing_traffic_summary,9,20241006-PRO-OM.json
07/10/2024,2,0,0,3437,7,0,174473,0,7640,2,170157,177790,14,1,177931,mail_outgoing_traffic_summary,3,20241007-PRO-OM.json
08/10/2024,3,0,0,3445,0,0,174483,8,7646,8,170143,177798,6,10,177921,mail_outgoing_traffic_summary,10,20241008-PRO-OM.json
09/10/2024,0,0,0,3437,5,0,174472,0,7643,0,170158,177794,0,7,177932,mail_outgoing_traffic_summary,18,20241009-PRO-OM.json
10/10/2024,5,7,0,3454,11,0,174480,0,7647,0,170163,177790,7,8,177924,mail_outgoing_traffic_summary,5,20241010-PRO-OM.json
11/10/2024,9,0,0,3444,0,10,174489,0,7642,0,170146,177808,10,5,177933,mail_outgoing_traffic_summary,10,20241011-PRO-OM.json
12/10/2024,5,10,1,3452,0,2,174477,0,7655,0,170157,177810,0,17,177926,mail_outgoing_traffic_summary,0,20241012-PRO-OM.json
13/10/2024,0,1,4,3448,0,0,174483,0,7643,0,170157,177795,2,13,177931,mail_outgoing_traffic_summary,14,20241013-PRO-OM.json
14/10/2024,0,0,4,3455,0,6,174483,0,7638,0,170154,177790,2,6,177938,mail_outgoing_traffic_summary,16,20241014-PRO-OM.json
15/10/2024,6,0,0,3455,0,0,174479,7,7650,4,170159,177809,2,11,177921,mail_outgoing_traffic_summary,12,20241015-PRO-OM.json
16/10/2024,2,8,4,3438,0,0,174477,0,7642,6,170161,177798,0,2,177920,mail_outgoing_traffic_summary,14,20241016-PRO-OM.json
17/10/2024,0,4,0,3440,0,0,174482,0,7638,5,170144,177790,0,0,177922,mail_outgoing_traffic_summary,16,20241017-PRO-OM.json
18/10/2024,9,2,0,3446,0,10,174486,0,7648,0,170148,177798,0,2,177934,mail_outgoing_traffic_summary,0,20241018-PRO-OM.json
19/10/2024,0,9,3,3441,9,2,174471,3,7645,0,170161,177802,7,12,177932,mail_outgoing_traffic_summary,19,20241019-PRO-OM.json
20/10/2024,3,0,0,3456,0,0,174477,0,7658,0,170163,177791,0,0,177918,mail_outgoing_traffic_summary,11,20241020-PRO-OM.json
21/10/2024,2,0,0,3439,2,7,174484,0,7640,1,170150,177809,2,5,177935,mail_outgoing_traffic_summary,11,20241021-PRO-OM.json
22/10/2024,0,10,0,3455,7,5,174472,0,7640,0,170150,177792,0,14,177928,mail_outgoing_traffic_summary,7,20241022-PRO-OM.json
23/10/2024,10,0,9,3448,0,0,174485,0,7641,0,170143,177793,3,20,177936,mail_outgoing_traffic_summary,13,20241023-PRO-OM.json
24/10/2024,0,1,0,3446,0,0,174483,7,7644,3,170147,177799,12,20,177923,mail_outgoing_traffic_summary,17,20241024-PRO-OM.json
25/10/2024,4,1,7,3446,3,6,174480,0,7650,2,170162,177808,0,20,177922,mail_outgoing_traffic_summary,17,20241025-PRO-OM.json
26/10/2024,0,4,10,3445,4,1,174473,10,7647,0,170157,177805,9,9,177921,mail_outgoing_traffic_summary,15,20241026-PRO-OM.json
27/10/2024,0,0,2,3437,0,0,174472,8,7651,6,170152,177806,0,10,177936,mail_outgoing_traffic_summary,16,20241027-PRO-OM.json
28/10/2024,6,9,5,3451,0,0,174476,0,7643,6,170146,177802,7,10,177920,mail_outgoing_traffic_summary,1,20241028-PRO-OM.json
29/10/2024,10,6,0,3444,8,0,174473,4,7648,4,170152,177810,3,13,177928,mail_outgoing_traffic_summary,15,20241029-PRO-OM.json
30/10/2024,4,3,0,3443,10,0,174476,2,7649,3,170148,177791,7,15,177938,mail_outgoing_traffic_summary,11,20241030-PRO-OM.json
31/10/2024,1,4,9,3445,4,0,174490,8,7653,0,170146,177799,13,2,177932,mail_outgoing_traffic_summary,18,20241031-PRO-OM.json
01/11/2024,10,8,8,3451,0,0,174480,3,7640,0,170160,177798,14,18,177923,mail_outgoing_traffic_summary,5,20241101-PRO-OM.json
02/11/2024,0,0,4,3439,7,8,174485,0,7647,10,170147,177799,0,9,177938,mail_outgoing_traffic_summary,11,20241102-PRO-OM.json
03/11/2024,0,0,0,3438,9,8,174488,4,7654,1,170157,177804,0,14,177921,mail_outgoing_traffic_summary,5,20241103-PRO-OM.json
04/11/2024,0,2,1,3447,6,7,174481,7,7650,6,170158,177790,14,6,177933,mail_outgoing_traffic_summary,8,20241104-PRO-OM.json
05/11/2024,0,0,0,3456,5,10,174488,0,7642,0,170153,177806,10,13,177926,mail_outgoing_traffic_summary,6,20241105-PRO-OM.json
06/11/2024,0,2,0,3455,10,1,174471,6,7646,9,170155,177790,0,6,177927,mail_outgoing_traffic_summary,16,20241106-PRO-OM.json
07/11/2024,1,0,2,3438,0,0,174488,6,7655,0,170162,177793,13,17,177931,mail_outgoing_traffic_summary,8,20241107-PRO-OM.json
08/11/2024,0,2,8,3455,11,4,174484,0,7657,8,170155,177793,0,15,177933,mail_outgoing_traffic_summary,3,20241108-PRO-OM.json
09/11/2024,0,0,0,3440,0,0,174487,0,7646,0,170154,177803,4,5,177924,mail_outgoing_traffic_summary,18,20241109-PRO-OM.json
10/11/2024,0,0,0,3452,9,0,174470,7,7652,6,170161,177809,12,18,177930,mail_outgoing_traffic_summary,19,20241110-PRO-OM.json
11/11/2024,2,0,0,3444,11,2,174473,0,7638,0,170154,177802,0,18,177938,mail_outgoing_traffic_summary,10,20241111-PRO-OM.json
12/11/2024,0,0,8,3437,0,3,174490,0,7658,0,170148,177792,0,2,177938,mail_outgoing_traffic_summary,12,20241112-PRO-OM.json
13/11/2024,0,0,5,3450,10,0,174489,7,7648,4,170160,177793,11,20,177919,mail_outgoing_traffic_summary,2,20241113-PRO-OM.json
14/11/2024,2,3,2,3439,0,2,174475,0,7654,0,170162,177810,0,16,177938,mail_outgoing_traffic_summary,16,20241114-PRO-OM.json
15/11/2024,0,0,9,3451,0,8,174490,6,7652,0,170157,177798,0,14,177924,mail_outgoing_traffic_summary,12,20241115-PRO-OM.json
16/11/2024,0,1,0,3447,6,0,174476,2,7657,0,170151,177803,0,12,177927,mail_outgoing_traffic_summary,14,20241116-PRO-OM.json
17/11/2024,6,0,4,3436,0,2,174478,4,7643,0,170163,177790,13,19,177919,mail_outgoing_traffic_summary,7,20241117-PRO-OM.json
18/11/2024,1,0,9,3454,4,0,174474,8,7652,0,170152,177801,0,6,177929,mail_outgoing_traffic_summary,12,20241118-PRO-OM.json
19/11/2024,8,0,5,3444,6,0,174475,1,7655,8,170148,177794,4,2,177938,mail_outgoing_traffic_summary,18,20241119-PRO-OM.json
20/11/2024,6,0,9,3442,1,0,174480,7,7642,1,170147,177801,3,6,177919,mail_outgoing_traffic_summary,4,20241120-PRO-OM.json
21/11/2024,0,0,0,3444,1,0,174489,0,7646,0,170149,177805,0,10,177938,mail_outgoing_traffic_summary,11,20241121-PRO-OM.json
22/11/2024,0,0,9,3455,8,3,174486,0,7651,0,170143,177808,1,0,177937,mail_outgoing_traffic_summary,18,20241122-PRO-OM.json
23/11/2024,6,3,0,3438,0,2,174481,7,7649,7,170151,177796,0,2,177930,mail_outgoing_traffic_summary,1,20241123-PRO-OM.json
24/11/2024,9,6,8,3439,1,0,174479,0,7655,0,170151,177791,14,18,177937,mail_outgoing_traffic_summary,2,20241124-PRO-OM.json
25/11/2024,0,0,0,3448,3,0,174478,8,7641,7,170163,177807,0,5,177922,mail_outgoing_traffic_summary,4,20241125-PRO-OM.json
26/11/2024,0,0,0,3438,0,0,174472,0,7643,0,170155,177808,7,8,177932,mail_outgoing_traffic_summary,2,20241126-PRO-OM.json
27/11/2024,6,0,3,3447,5,4,174480,0,7657,4,170162,177808,0,8,177937,mail_outgoing_traffic_summary,16,20241127-PRO-OM.json
28/11/2024,0,2,10,3451,10,3,174485,0,7648,0,170149,177802,9,13,177934,mail_outgoing_traffic_summary,8,20241128-PRO-OM.json
29/11/2024,4,8,2,3438,2,9,174475,0,7650,0,170152,177792,0,18,177930,mail_outgoing_traffic_summary,18,20241129-PRO-OM.json
30/11/2024,0,0,9,3441,5,7,174484,10,7657,8,170158,177805,1,17,177932,mail_outgoing_traffic_summary,11,20241130-PRO-OM.json
01/12/2024,0,0,0,3442,0,10,174480,8,7655,0,170145,177810,8,18,177931,mail_outgoing_traffic_summary,0,20241201-PRO-OM.json
02/12/2024,0,0,3,3443,1,5,174486,0,7642,1,170160,177796,10,11,177920,mail_outgoing_traffic_summary,1,20241202-PRO-OM.json
03/12/2024,5,2,0,3450,7,10,174487,2,7639,0,170157,177793,6,17,177936,mail_outgoing_traffic_summary,16,20241203-PRO-OM.json
04/12/2024,0,0,1,3436,0,0,174473,8,7652,3,170159,177809,1,7,177926,mail_outgoing_traffic_summary,18,20241204-PRO-OM.json
05/12/2024,10,2,0,3439,6,0,174476,0,7638,8,170145,177803,0,8,177936,mail_outgoing_traffic_summary,1,20241205-PRO-OM.json
06/12/2024,0,1,1,3446,0,1,174484,8,7651,5,170163,177808,0,13,177923,mail_outgoing_traffic_summary,12,20241206-PRO-OM.json
07/12/2024,0,3,9,3437,10,0,174489,0,7638,0,170154,177804,11,15,177919,mail_outgoing_traffic_summary,0,20241207-PRO-OM.json
08/12/2024,0,0,0,3437,1,3,174475,4,7653,0,170154,177791,11,15,177928,mail_outgoing_traffic_summary,7,20241208-PRO-OM.json
09/12/2024,0,0,0,3441,0,0,174489,0,7648,0,170152,177802,14,16,177927,mail_outgoing_traffic_summary,9,20241209-PRO-OM.json
10/12/2024,0,0,0,3451,2,3,174474,0,7649,3,170155,177797,0,11,177932,mail_outgoing_traffic_summary,4,20241210-PRO-OM.json
11/12/2024,0,5,0,3450,8,1,174482,4,7649,5,170163,177799,7,11,177934,mail_outgoing_traffic_summary,8,20241211-PRO-OM.json
12/12/2024,3,0,0,3446,0,0,174485,3,7655,6,170159,177802,8,9,177923,mail_outgoing_traffic_summary,16,20241212-PRO-OM.json
13/12/2024,0,0,7,3450,0,0,174473,0,7650,1,170153,177794,13,11,177933,mail_outgoing_traffic_summary,11,20241213-PRO-OM.json
14/12/2024,2,9,0,3446,4,0,174485,6,7653,0,170147,177808,8,10,177934,mail_outgoing_traffic_summary,2,20241214-PRO-OM.json
15/12/2024,8,6,10,3439,0,10,174486,0,7640,0,170147,177791,0,2,177928,mail_outgoing_traffic_summary,10,20241215-PRO-OM.json
16/12/2024,0,0,0,3446,10,9,174483,1,7655,0,170160,177795,0,19,177931,mail_outgoing_traffic_summary,16,20241216-PRO-OM.json
17/12/2024,2,0,0,3447,7,0,174473,0,7657,3,170150,177808,2,13,177934,mail_outgoing_traffic_summary,0,20241217-PRO-OM.json
18/12/2024,0,0,5,3436,0,0,174471,8,7648,0,170148,177792,0,3,177934,mail_outgoing_traffic_summary,16,20241218-PRO-OM.json
19/12/2024,3,0,0,3440,5,0,174481,0,7649,0,170147,177799,4,0,177930,mail_outgoing_traffic_summary,3,20241219-PRO-OM.json
20/12/2024,0,0,3,3449,0,0,174490,0,7641,5,170158,177802,5,14,177935,mail_outgoing_traffic_summary,0,20241220-PRO-OM.json
21/12/2024,2,7,0,3452,2,0,174473,10,7648,0,170146,177796,14,17,177920,mail_outgoing_traffic_summary,16,20241221-PRO-OM.json
22/12/2024,1,2,0,3436,6,0,174486,2,7641,0,170160,177795,11,18,177922,mail_outgoing_traffic_summary,12,20241222-PRO-OM.json
23/12/2024,10,0,0,3445,8,7,174477,0,7647,9,170146,177791,10,16,177929,mail_outgoing_traffic_summary,1,20241223-PRO-OM.json
24/12/2024,0,0,0,3456,9,0,174473,0,7655,8,170143,177798,0,2,177920,mail_outgoing_traffic_summary,10,20241224-PRO-OM.json
25/12/2024,8,2,0,3448,9,8,174475,7,7640,0,170155,177802,7,19,177936,mail_outgoing_traffic_summary,13,20241225-PRO-OM.json
26/12/2024,0,1,0,3456,1,6,174484,0,7640,4,170149,177794,0,7,177924,mail_outgoing_traffic_summary,16,20241226-PRO-OM.json
27/12/2024,8,2,0,3449,0,10,174482,0,7646,0,170156,177801,0,19,177926,mail_outgoing_traffic_summary,13,20241227-PRO-OM.json
28/12/2024,0,0,0,3446,0,0,174477,0,7653,0,170145,177798,7,11,177929,mail_outgoing_traffic_summary,5,20241228-PRO-OM.json
29/12/2024,0,0,0,3447,0,8,174470,0,7646,7,170156,177798,12,2,177928,mail_outgoing_traffic_summary,7,20241229-PRO-OM.json
30/12/2024,1,5,6,3442,0,0,174483,0,7641,9,170148,177799,12,3,177922,mail_outgoing_traffic_summary,4,20241230-PRO-OM.json
31/12/2024,0,3,10,3440,0,0,174482,7,7643,7,170162,177807,0,2,177935,mail_outgoing_traffic_summary,16,20241231-PRO-OM.json
01/01/2025,0,0,1,3442,0,8,174477,1,7652,8,170152,177791,6,10,177923,mail_outgoing_traffic_summary,19,20250101-PRO-OM.json
02/01/2025,0,0,0,3451,11,6,174470,3,7655,0,170144,177807,0,16,177923,mail_outgoing_traffic_summary,18,20250102-PRO-OM.json
03/01/2025,0,0,0,3451,8,0,174485,7,7638,10,170157,177805,14,1,177918,mail_outgoing_traffic_summary,2,20250103-PRO-OM.json
04/01/2025,3,6,7,3449,11,5,174472,0,7654,0,170151,177797,0,18,177932,mail_outgoing_traffic_summary,9,20250104-PRO-OM.json
05/01/2025,0,0,9,3439,10,0,174482,0,7641,6,170159,177809,4,19,177926,mail_outgoing_traffic_summary,9,20250105-PRO-OM.json
06/01/2025,0,0,9,3444,8,9,174476,2,7656,7,170144,177810,0,8,177929,mail_outgoing_traffic_summary,0,20250106-PRO-OM.json
07/01/2025,0,9,8,3444,2,1,174487,0,7638,7,170155,177800,0,15,177927,mail_outgoing_traffic_summary,5,20250107-PRO-OM.json
08/01/2025,3,0,0,3444,3,4,174483,1,7641,7,170143,177804,10,8,177927,mail_outgoing_traffic_summary,0,20250108-PRO-OM.json
09/01/2025,0,0,8,3454,6,0,174482,10,7647,0,170143,177797,0,10,177933,mail_outgoing_traffic_summary,10,20250109-PRO-OM.json
10/01/2025,0,0,0,3437,0,2,174485,10,7642,10,170163,177791,0,5,177928,mail_outgoing_traffic_summary,8,20250110-PRO-OM.json
11/01/2025,0,0,0,3439,8,7,174476,0,7648,5,170151,177792,0,11,177921,mail_outgoing_traffic_summary,5,20250111-PRO-OM.json
12/01/2025,0,9,0,3440,10,0,174484,9,7657,4,170163,177795,0,2,177920,mail_outgoing_traffic_summary,0,20250112-PRO-OM.json
13/01/2025,0,0,3,3447,5,5,174482,0,7654,7,170160,177790,9,13,177937,mail_outgoing_traffic_summary,9,20250113-PRO-OM.json
14/01/2025,4,0,0,3443,0,8,174472,9,7656,0,170151,177794,6,1,177933,mail_outgoing_traffic_summary,7,20250114-PRO-OM.json
15/01/2025,0,0,0,3446,0,1,174471,0,7652,0,170162,177806,3,17,177938,mail_outgoing_traffic_summary,11,20250115-PRO-OM.json
16/01/2025,10,6,9,3443,0,7,174488,0,7655,0,170149,177792,0,1,177929,mail_outgoing_traffic_summary,15,20250116-PRO-OM.json
17/01/2025,3,0,10,3446,4,0,174479,2,7651,8,170150,177804,0,13,177933,mail_outgoing_traffic_summary,0,20250117-PRO-OM.json
18/01/2025,0,2,0,3446,0,0,174483,10,7648,0,170159,177801,3,9,177924,mail_outgoing_traffic_summary,2,20250118-PRO-OM.json
19/01/2025,6,4,0,3440,9,0,174490,5,7656,1,170145,177800,6,19,177936,mail_outgoing_traffic_summary,5,20250119-PRO-OM.json
20/01/2025,0,2,0,3449,7,5,174479,6,7649,8,170154,177794,3,2,177933,mail_outgoing_traffic_summary,14,20250120-PRO-OM.json
21/01/2025,0,5,0,3442,4,0,174475,0,7656,0,170157,177806,14,11,177932,mail_outgoing_traffic_summary,9,20250121-PRO-OM.json
22/01/2025,0,4,0,3439,0,4,174489,6,7644,3,170147,177802,11,8,177937,mail_outgoing_traffic_summary,0,20250122-PRO-OM.json
23/01/2025,0,0,0,3438,3,0,174486,0,7643,5,170147,177797,3,8,177922,mail_outgoing_traffic_summary,5,20250123-PRO-OM.json
24/01/2025,0,0,0,3452,2,10,174471,0,7648,9,170157,177796,0,6,177933,mail_outgoing_traffic_summary,15,20250124-PRO-OM.json
25/01/2025,4,9,1,3441,0,0,174474,10,7650,0,170151,177807,0,18,177937,mail_outgoing_traffic_summary,13,20250125-PRO-OM.json
26/01/2025,7,5,0,3443,7,0,174476,0,7648,0,170143,177796,13,20,177924,mail_outgoing_traffic_summary,10,20250126-PRO-OM.json
27/01/2025,8,0,2,3455,8,3,174478,8,7646,7,170155,177805,0,14,177938,mail_outgoing_traffic_summary,7,20250127-PRO-OM.json
28/01/2025,8,4,0,3449,0,1,174476,0,7652,4,170157,177793,14,18,177934,mail_outgoing_traffic_summary,8,20250128-PRO-OM.json
29/01/2025,0,0,0,3441,6,0,174490,0,7639,6,170145,177809,0,7,177937,mail_outgoing_traffic_summary,8,20250129-PRO-OM.json
30/01/2025,0,0,0,3437,0,2,174475,2,7644,0,170160,177793,5,13,177933,mail_outgoing_traffic_summary,4,20250130-PRO-OM.json
31/01/2025,0,5,9,3448,6,8,174489,3,7655,0,170159,177793,3,20,177921,mail_outgoing_traffic_summary,2,20250131-PRO-OM.json
01/02/2025,0,10,0,3444,4,5,174484,0,7645,0,170157,177808,4,17,177922,mail_outgoing_traffic_summary,3,20250201-PRO-OM.json
02/02/2025,0,0,2,3437,0,0,174488,10,7646,8,170148,177794,11,7,177928,mail_outgoing_traffic_summary,6,20250202-PRO-OM.json
03/02/2025,0,5,6,3456,0,9,174482,8,7657,5,170160,177806,0,13,177931,mail_outgoing_traffic_summary,9,20250203-PRO-OM.json
04/02/2025,2,9,8,3440,0,0,174487,8,7655,0,170160,177791,5,4,177932,mail_outgoing_traffic_summary,9,20250204-PRO-OM.json
05/02/2025,0,0,7,3436,7,6,174482,0,7644,0,170156,177802,7,2,177932,mail_outgoing_traffic_summary,7,20250205-PRO-OM.json
06/02/2025,7,2,0,3439,0,0,174477,0,7656,0,170158,177800,0,14,177935,mail_outgoing_traffic_summary,2,20250206-PRO-OM.json
07/02/2025,0,0,2,3447,0,8,174485,0,7648,8,170154,177797,0,2,177936,mail_outgoing_traffic_summary,0,20250207-PRO-OM.json
08/02/2025,0,9,0,3447,3,5,174476,0,7658,0,170151,177799,0,14,177920,mail_outgoing_traffic_summary,18,20250208-PRO-OM.json
09/02/2025,3,0,0,3444,4,0,174483,0,7654,0,170157,177797,0,7,177918,mail_outgoing_traffic_summary,14,20250209-PRO-OM.json
10/02/2025,0,1,0,3436,0,9,174476,3,7647,0,170147,177808,0,15,177933,mail_outgoing_traffic_summary,3,20250210-PRO-OM.json
11/02/2025,4,10,0,3450,4,1,174479,3,7644,0,170156,177800,11,11,177934,mail_outgoing_traffic_summary,19,20250211-PRO-OM.json
12/02/2025,7,6,8,3450,0,0,174475,9,7638,0,170158,177792,10,14,177922,mail_outgoing_traffic_summary,12,20250212-PRO-OM.json
13/02/2025,8,10,0,3437,11,10,174478,0,7648,3,170151,177796,0,14,177922,mail_outgoing_traffic_summary,11,20250213-PRO-OM.json
14/02/2025,0,0,0,3450,0,0,174484,0,7647,0,170150,177809,3,17,177938,mail_outgoing_traffic_summary,16,20250214-PRO-OM.json
15/02/2025,0,0,0,3445,7,3,174486,0,7652,0,170153,177796,2,18,177932,mail_outgoing_traffic_summary,18,20250215-PRO-OM.json
16/02/2025,1,0,2,3448,4,8,174478,0,7642,0,170153,177803,1,17,177924,mail_outgoing_traffic_summary,19,20250216-PRO-OM.json
17/02/2025,0,9,0,3437,4,1,174490,4,7652,0,170154,177798,12,3,177920,mail_outgoing_traffic_summary,7,20250217-PRO-OM.json
18/02/2025,0,0,0,3447,0,9,174473,2,7653,8,170155,177808,0,16,177936,mail_outgoing_traffic_summary,8,20250218-PRO-OM.json
19/02/2025,0,8,0,3451,0,0,174482,8,7656,0,170162,177807,14,10,177921,mail_outgoing_traffic_summary,1,20250219-PRO-OM.json
20/02/2025,0,0,1,3450,10,0,174476,7,7651,3,170157,177791,2,4,177936,mail_outgoing_traffic_summary,9,20250220-PRO-OM.json
21/02/2025,3,0,0,3437,9,3,174478,9,7654,0,170158,177801,3,16,177933,mail_outgoing_traffic_summary,12,20250221-PRO-OM.json
