data.date,data.resultSet.recipients_matched.0.ALLOW_PHIS_SIMULATION_WOMBAT,data.resultSet.recipients_matched.1.BLOC_SEC_BLACKLIST_QUARANTINE,data.resultSet.recipients_matched.10.BLOCK_SPAM_POSITIVE,data.resultSet.recipients_matched.11.BLOCK_SPAM_SDR_AWFUL,data.resultSet.recipients_matched.12.BLOCK_SPAM_SDR_AWFUL_RLUZYGAS,data.resultSet.recipients_matched.13.BLOCK_SPAM_SDR_POOR,data.resultSet.recipients_matched.14.BLOCK_SPAM_SDR_POOR_RLUZYGAS,data.resultSet.recipients_matched.15.BLOCK_SPAM_SUSPECT,data.resultSet.recipients_matched.16.BLOCK_YAMMER,data.resultSet.recipients_matched.17.DMARC_FAILURE,data.resultSet.recipients_matched.18.ESTUDIO_POSITIVO_SPAM,data.resultSet.recipients_matched.19.ESTUDIO_SUSPECTED_SPAM,data.resultSet.recipients_matched.2.BLOCK_SEC_ANTIVIRUS,data.resultSet.recipients_matched.20.MON_EIC_MAIL_CHIMP,data.resultSet.recipients_matched.21.MON_EIC_O365,data.resultSet.recipients_matched.22.MON_WL_AS_IP_DMARC,data.resultSet.recipients_matched.23.MONITOR_GRAYMAIL_NONE,data.resultSet.recipients_matched.24.MONITOR_GRAYMAIL_ZERO,data.resultSet.recipients_matched.25.MONITOR_WL_AS_IP_POS,data.resultSet.recipients_matched.26.MONITOR_WL_AS_IP_SUS,data.resultSet.recipients_matched.27.SPF_HARDFAIL,data.resultSet.recipients_matched.28.URL_QUARANTINE_MALICIOUS,data.resultSet.recipients_matched.3.BLOCK_SEC_Asunto_Mail_Delivered,data.resultSet.recipients_matched.4.BLOCK_SEC_BITCOIN,data.resultSet.recipients_matched.5.BLOCK_SEC_BLACKLIST_SOC_SPAM_INFO,data.resultSet.recipients_matched.6.BLOCK_SEC_EIC_Repsol,data.resultSet.recipients_matched.7.BLOCK_SEC_EIC_resto,data.resultSet.recipients_matched.8.BLOCK_SEC_extensiones_Peligrosas,data.resultSet.recipients_matched.9.BLOCK_SEC_MIME_Type_peligrosos,data.type,meta.totalCount,source_file
26/11/2022,14,91,14138,781,2,1275,0,4213,81776,1580,65,13,386,15,24,22,4629,2583,16,54,754,835,6799,5,18,34,83,38,0,mail_content_filter_incoming,6,20221126-PRO-ICF.json
27/11/2022,15,96,14132,776,5,1283,0,4219,81790,1561,52,11,374,8,17,8,4617,2590,16,41,752,833,6799,0,23,26,70,50,5,mail_content_filter_incoming,0,20221127-PRO-ICF.json
28/11/2022,23,100,14137,774,3,1285,10,4220,81777,1576,65,7,372,4,19,16,4625,2588,31,50,742,834,6791,5,28,29,81,36,0,mail_content_filter_incoming,0,20221128-PRO-ICF.json
29/11/2022,26,97,14146,772,6,1284,10,4218,81773,1560,69,18,384,8,13,12,4625,2590,18,40,753,828,6788,6,35,29,71,33,6,mail_content_filter_incoming,10,20221129-PRO-ICF.json
30/11/2022,11,98,14144,783,3,1288,5,4226,81778,1564,68,4,388,15,20,7,4628,2590,18,45,756,835,6796,8,35,36,77,39,8,mail_content_filter_incoming,0,20221130-PRO-ICF.json
01/12/2022,24,106,14139,765,9,1293,3,4225,81780,1572,62,17,376,1,20,11,4632,2576,20,39,760,840,6788,6,38,34,79,45,0,mail_content_filter_incoming,0,20221201-PRO-ICF.json
02/12/2022,12,104,14142,768,0,1293,0,4218,81773,1561,61,12,377,3,16,7,4625,2584,23,51,745,821,6793,0,23,28,67,35,0,mail_content_filter_incoming,0,20221202-PRO-ICF.json
03/12/2022,23,88,14144,771,9,1282,2,4224,81793,1566,70,16,372,9,7,8,4629,2592,17,48,744,832,6798,9,27,40,70,31,0,mail_content_filter_incoming,0,20221203-PRO-ICF.json
04/12/2022,21,92,14129,771,1,1280,0,4232,81793,1569,59,7,372,15,17,4,4620,2589,34,45,742,826,6787,4,29,26,79,31,0,mail_content_filter_incoming,10,20221204-PRO-ICF.json
05/12/2022,16,88,14139,765,8,1274,0,4226,81775,1567,58,5,380,10,15,5,4632,2594,18,39,757,833,6797,7,32,30,65,43,0,mail_content_filter_incoming,0,20221205-PRO-ICF.json
06/12/2022,22,94,14148,766,0,1294,0,4227,81789,1570,70,6,391,3,9,3,4631,2576,33,45,760,824,6803,0,32,32,79,44,9,mail_content_filter_incoming,10,20221206-PRO-ICF.json
07/12/2022,19,93,14138,776,0,1279,0,4227,81774,1575,59,0,387,20,13,10,4626,2593,21,46,757,830,6798,9,28,38,83,41,9,mail_content_filter_incoming,2,20221207-PRO-ICF.json
08/12/2022,20,98,14135,769,7,1286,1,4223,81792,1573,72,7,377,1,25,21,4618,2591,24,43,752,827,6800,9,31,22,68,35,0,mail_content_filter_incoming,0,20221208-PRO-ICF.json
09/12/2022,20,95,14136,781,0,1288,6,4232,81783,1573,66,14,389,13,19,14,4627,2584,23,51,742,825,6786,0,20,29,79,47,1,mail_content_filter_incoming,4,20221209-PRO-ICF.json
10/12/2022,16,94,14139,765,0,1280,3,4226,81779,1574,66,17,378,0,17,7,4630,2578,24,39,757,831,6799,0,34,38,82,45,4,mail_content_filter_incoming,0,20221210-PRO-ICF.json
11/12/2022,21,96,14145,763,0,1284,3,4225,81778,1563,56,17,378,13,21,5,4624,2580,19,45,751,833,6791,0,34,22,79,32,1,mail_content_filter_incoming,5,20221211-PRO-ICF.json
12/12/2022,16,92,14146,766,1,1276,0,4229,81783,1573,66,5,380,8,12,19,4613,2588,15,41,762,834,6804,7,27,22,71,46,3,mail_content_filter_incoming,2,20221212-PRO-ICF.json
13/12/2022,25,107,14141,769,0,1285,0,4219,81775,1560,65,0,375,0,16,9,4614,2581,18,44,747,821,6796,0,32,21,84,31,0,mail_content_filter_incoming,3,20221213-PRO-ICF.json
14/12/2022,28,97,14131,773,0,1293,8,4227,81785,1576,72,7,392,16,24,3,4619,2574,34,42,751,827,6796,0,28,25,85,41,5,mail_content_filter_incoming,3,20221214-PRO-ICF.json
15/12/2022,24,89,14147,780,0,1281,6,4215,81786,1574,61,5,378,6,13,16,4617,2593,22,48,751,838,6785,10,22,26,69,33,0,mail_content_filter_incoming,4,20221215-PRO-ICF.json
16/12/2022,25,98,14149,781,0,1287,0,4216,81785,1578,57,6,387,13,14,14,4628,2589,35,50,743,840,6796,3,30,31,77,46,0,mail_content_filter_incoming,2,20221216-PRO-ICF.json
17/12/2022,17,93,14142,779,3,1294,0,4226,81778,1565,63,5,384,4,12,18,4617,2590,18,53,760,826,6793,0,23,35,65,34,0,mail_content_filter_incoming,0,20221217-PRO-ICF.json
18/12/2022,20,97,14139,766,0,1288,2,4217,81773,1579,55,16,382,8,13,14,4626,2593,30,55,755,826,6791,1,30,32,84,32,1,mail_content_filter_incoming,0,20221218-PRO-ICF.json
19/12/2022,14,97,14149,778,0,1284,0,4231,81792,1562,72,10,384,12,18,23,4632,2591,28,46,749,828,6792,0,26,35,68,35,7,mail_content_filter_incoming,0,20221219-PRO-ICF.json
20/12/2022,19,96,14138,775,0,1284,0,4219,81780,1561,57,15,388,12,15,8,4612,2591,27,49,755,835,6787,0,36,35,85,37,5,mail_content_filter_incoming,1,20221220-PRO-ICF.json
21/12/2022,27,100,14144,772,9,1279,10,4225,81775,1574,72,12,376,8,26,23,4626,2585,15,42,745,822,6804,2,25,21,68,38,2,mail_content_filter_incoming,0,20221221-PRO-ICF.json
22/12/2022,19,90,14137,764,0,1277,6,4222,81784,1577,57,13,373,0,13,12,4613,2590,24,56,756,824,6788,8,24,40,70,33,7,mail_content_filter_incoming,8,20221222-PRO-ICF.json
23/12/2022,15,98,14142,775,0,1293,0,4215,81781,1563,69,3,390,17,19,5,4622,2594,17,50,752,828,6804,6,37,25,78,35,0,mail_content_filter_incoming,0,20221223-PRO-ICF.json
24/12/2022,29,98,14145,772,0,1287,6,4220,81782,1580,54,9,379,13,16,5,4632,2576,17,46,744,825,6803,3,32,25,79,42,4,mail_content_filter_incoming,8,20221224-PRO-ICF.json
25/12/2022,26,90,14147,775,0,1283,10,4229,81774,1574,71,15,381,1,17,3,4631,2588,25,48,753,823,6793,5,27,28,71,31,10,mail_content_filter_incoming,0,20221225-PRO-ICF.json
26/12/2022,19,88,14144,767,0,1286,6,4225,81777,1563,55,0,377,4,10,14,4628,2574,22,40,752,833,6790,5,26,23,78,46,7,mail_content_filter_incoming,9,20221226-PRO-ICF.json
27/12/2022,25,96,14142,783,0,1283,0,4221,81784,1568,63,13,392,7,16,4,4617,2575,15,40,752,826,6791,0,28,33,80,32,6,mail_content_filter_incoming,0,20221227-PRO-ICF.json
28/12/2022,18,102,14137,780,1,1285,4,4233,81776,1573,54,15,378,13,22,19,4612,2579,34,47,746,829,6801,0,19,24,71,44,7,mail_content_filter_incoming,0,20221228-PRO-ICF.json
29/12/2022,13,95,14140,783,9,1285,0,4215,81790,1568,56,13,373,19,15,13,4613,2594,15,50,749,828,6804,0,24,37,68,31,10,mail_content_filter_incoming,0,20221229-PRO-ICF.json
30/12/2022,15,89,14145,767,0,1293,0,4225,81785,1560,55,0,376,20,7,7,4619,2576,23,43,762,839,6786,3,25,34,85,43,0,mail_content_filter_incoming,0,20221230-PRO-ICF.json
31/12/2022,12,94,14131,764,9,1278,0,4226,81789,1570,71,5,375,13,10,12,4631,2583,26,42,750,835,6793,1,20,39,75,34,1,mail_content_filter_incoming,1,20221231-PRO-ICF.json
01/01/2023,27,100,14129,774,7,1289,0,4216,81774,1571,63,4,388,9,20,7,4629,2587,22,45,749,821,6802,0,20,27,76,31,0,mail_content_filter_incoming,0,20230101-PRO-ICF.json
02/01/2023,21,100,14134,771,0,1290,2,4217,81779,1572,71,1,386,7,18,8,4629,2593,17,53,757,830,6801,0,36,36,74,38,3,mail_content_filter_incoming,10,20230102-PRO-ICF.json
03/01/2023,20,96,14139,776,6,1277,6,4217,81773,1578,64,15,384,18,7,12,4617,2578,29,41,762,822,6800,0,28,32,76,35,0,mail_content_filter_incoming,0,20230103-PRO-ICF.json
04/01/2023,11,89,14132,781,5,1275,1,4222,81785,1573,71,4,377,14,17,19,4631,2584,26,41,755,836,6798,0,33,28,79,51,0,mail_content_filter_incoming,4,20230104-PRO-ICF.json
05/01/2023,26,91,14141,764,1,1287,5,4219,81774,1566,52,13,387,8,14,23,4617,2576,19,41,750,832,6788,10,24,30,83,32,9,mail_content_filter_incoming,0,20230105-PRO-ICF.json
06/01/2023,13,107,14146,768,9,1286,0,4224,81779,1566,70,0,386,11,17,3,4621,2583,31,42,757,840,6804,8,21,21,71,37,3,mail_content_filter_incoming,4,20230106-PRO-ICF.json
07/01/2023,16,101,14142,783,2,1274,1,4220,81789,1569,60,8,389,9,19,10,4612,2587,16,39,742,824,6796,0,24,35,68,42,4,mail_content_filter_incoming,1,20230107-PRO-ICF.json
08/01/2023,27,91,14143,783,10,1285,0,4220,81793,1567,61,6,372,17,13,15,4620,2575,23,41,746,840,6803,7,20,38,77,31,0,mail_content_filter_incoming,0,20230108-PRO-ICF.json
09/01/2023,28,104,14146,763,6,1290,0,4219,81784,1563,58,0,372,10,10,10,4614,2578,23,47,757,826,6789,6,26,23,71,50,0,mail_content_filter_incoming,0,20230109-PRO-ICF.json
10/01/2023,18,106,14142,768,1,1281,0,4219,81784,1571,56,10,392,3,6,13,4612,2584,21,53,760,830,6800,1,30,20,68,36,0,mail_content_filter_incoming,0,20230110-PRO-ICF.json
11/01/2023,21,88,14132,776,0,1282,0,4224,81785,1562,69,10,389,15,25,4,4624,2583,29,54,762,823,6800,0,28,40,65,33,5,mail_content_filter_incoming,1,20230111-PRO-ICF.json
12/01/2023,24,102,14140,780,0,1294,0,4215,81775,1575,53,6,380,0,12,17,4624,2580,30,42,752,826,6794,5,25,22,73,40,0,mail_content_filter_incoming,8,20230112-PRO-ICF.json
13/01/2023,22,93,14137,774,0,1275,10,4225,81786,1566,61,6,376,12,11,22,4620,2590,34,54,758,833,6796,6,31,36,75,32,4,mail_content_filter_incoming,0,20230113-PRO-ICF.json
14/01/2023,23,91,14134,763,9,1285,5,4231,81773,1575,59,15,372,3,7,3,4630,2583,22,55,758,825,6799,3,28,20,70,39,0,mail_content_filter_incoming,0,20230114-PRO-ICF.json
15/01/2023,25,92,14135,764,8,1290,0,4232,81776,1573,66,18,380,11,15,6,4612,2589,19,53,746,836,6795,0,30,38,78,39,0,mail_content_filter_incoming,0,20230115-PRO-ICF.json
16/01/2023,21,90,14147,767,0,1282,0,4226,81790,1566,61,9,380,2,15,21,4632,2588,32,44,754,833,6793,9,27,25,83,44,0,mail_content_filter_incoming,0,20230116-PRO-ICF.json
17/01/2023,12,96,14135,779,0,1291,5,4217,81780,1580,56,9,390,20,15,3,4627,2593,21,42,744,820,6799,0,19,23,83,47,0,mail_content_filter_incoming,0,20230117-PRO-ICF.json
18/01/2023,21,90,14147,775,0,1292,0,4214,81793,1580,71,14,386,1,17,7,4626,2588,23,39,747,831,6797,3,22,20,74,45,0,mail_content_filter_incoming,6,20230118-PRO-ICF.json
19/01/2023,24,97,14148,771,0,1275,0,4227,81784,1579,72,0,379,5,16,6,4626,2586,19,59,760,837,6791,0,23,32,78,33,0,mail_content_filter_incoming,0,20230119-PRO-ICF.json
20/01/2023,27,89,14148,780,0,1274,0,4222,81781,1572,63,2,376,5,15,5,4629,2592,22,55,761,836,6800,0,21,23,80,38,0,mail_content_filter_incoming,0,20230120-PRO-ICF.json
21/01/2023,22,102,14141,763,7,1289,0,4225,81785,1564,65,13,381,17,10,6,4626,2577,34,50,753,826,6791,0,19,20,71,48,9,mail_content_filter_incoming,0,20230121-PRO-ICF.json
22/01/2023,29,94,14142,782,5,1282,0,4219,81777,1576,59,9,388,17,12,6,4623,2578,16,46,756,840,6792,0,35,36,68,32,1,mail_content_filter_incoming,4,20230122-PRO-ICF.json
23/01/2023,18,104,14143,770,0,1274,0,4221,81775,1567,69,9,386,10,24,15,4613,2593,23,50,750,828,6797,8,36,36,73,36,2,mail_content_filter_incoming,10,20230123-PRO-ICF.json
24/01/2023,10,92,14137,771,0,1285,7,4214,81792,1567,63,3,388,2,22,17,4615,2590,17,46,748,830,6798,8,28,21,82,38,0,mail_content_filter_incoming,8,20230124-PRO-ICF.json
25/01/2023,27,107,14145,779,4,1284,0,4219,81791,1569,59,10,389,7,17,10,4626,2584,18,46,756,833,6797,7,21,36,66,50,5,mail_content_filter_incoming,1,20230125-PRO-ICF.json
26/01/2023,10,100,14140,767,2,1291,0,4222,81776,1570,62,18,372,19,25,6,4613,2576,26,53,755,840,6789,0,22,36,81,43,3,mail_content_filter_incoming,4,20230126-PRO-ICF.json
27/01/2023,28,97,14143,770,0,1283,0,4232,81776,1567,60,4,375,3,12,20,4628,2579,15,58,743,837,6795,0,23,23,74,39,5,mail_content_filter_incoming,7,20230127-PRO-ICF.json
28/01/2023,10,107,14137,778,0,1289,0,4228,81782,1564,58,20,392,2,22,9,4612,2587,17,54,759,839,6784,0,22,38,77,38,0,mail_content_filter_incoming,0,20230128-PRO-ICF.json
29/01/2023,22,94,14139,771,0,1287,2,4227,81786,1572,60,1,372,8,21,10,4622,2594,16,48,756,833,6793,0,34,26,78,32,7,mail_content_filter_incoming,0,20230129-PRO-ICF.json
30/01/2023,24,88,14137,766,2,1294,2,4217,81781,1562,54,2,377,16,19,3,4612,2591,34,43,745,838,6793,0,18,27,85,38,0,mail_content_filter_incoming,2,20230130-PRO-ICF.json
31/01/2023,12,107,14135,778,8,1281,0,4217,81785,1579,67,16,381,18,13,4,4627,2582,28,48,752,824,6794,0,38,22,68,48,0,mail_content_filter_incoming,0,20230131-PRO-ICF.json
01/02/2023,12,100,14134,767,0,1290,0,4232,81784,1576,71,8,381,15,20,9,4622,2578,20,55,757,820,6792,6,28,39,76,49,10,mail_content_filter_incoming,0,20230201-PRO-ICF.json
02/02/2023,17,92,14139,781,8,1293,0,4232,81788,1566,57,0,380,7,12,5,4631,2578,19,44,757,820,6802,0,22,36,83,51,2,mail_content_filter_incoming,0,20230202-PRO-ICF.json
03/02/2023,28,104,14145,769,0,1292,0,4223,81776,1571,60,16,378,0,25,11,4613,2594,23,59,757,832,6796,1,23,20,71,45,1,mail_content_filter_incoming,0,20230203-PRO-ICF.json
04/02/2023,22,88,14130,771,9,1280,6,4226,81778,1580,52,9,374,8,23,14,4615,2584,29,57,744,838,6790,6,22,28,67,36,4,mail_content_filter_incoming,4,20230204-PRO-ICF.json
05/02/2023,20,107,14146,781,0,1287,1,4233,81782,1566,62,16,388,17,14,5,4628,2580,23,45,756,828,6798,10,23,21,83,43,0,mail_content_filter_incoming,0,20230205-PRO-ICF.json
06/02/2023,19,102,14137,781,2,1292,0,4218,81789,1565,61,19,384,16,12,21,4616,2578,25,40,744,829,6793,0,25,36,68,44,3,mail_content_filter_incoming,0,20230206-PRO-ICF.json
07/02/2023,11,98,14140,773,6,1274,9,4232,81785,1562,72,7,387,4,21,9,4613,2580,24,52,744,830,6802,0,25,39,70,38,1,mail_content_filter_incoming,2,20230207-PRO-ICF.json
08/02/2023,19,104,14129,773,8,1282,0,4229,81792,1574,65,1,383,14,15,4,4615,2589,29,50,743,839,6787,0,31,37,77,33,0,mail_content_filter_incoming,1,20230208-PRO-ICF.json
09/02/2023,13,106,14142,775,0,1279,0,4233,81775,1573,55,6,392,18,14,12,4631,2590,32,46,743,831,6787,2,34,22,75,51,0,mail_content_filter_incoming,8,20230209-PRO-ICF.json
10/02/2023,19,97,14134,775,0,1286,0,4231,81775,1580,67,17,382,11,8,9,4628,2585,24,48,752,834,6795,4,22,34,80,37,7,mail_content_filter_incoming,4,20230210-PRO-ICF.json
11/02/2023,26,104,14134,775,0,1274,7,4223,81787,1580,57,3,384,12,24,23,4625,2587,28,45,762,820,6791,2,33,34,74,45,0,mail_content_filter_incoming,9,20230211-PRO-ICF.json
12/02/2023,14,101,14131,763,0,1287,6,4228,81785,1562,65,8,388,17,9,22,4632,2591,15,53,757,821,6804,0,37,30,70,38,4,mail_content_filter_incoming,0,20230212-PRO-ICF.json
13/02/2023,9,94,14138,778,4,1283,0,4217,81777,1579,61,12,383,8,26,10,4612,2580,33,48,746,838,6802,1,27,29,70,49,10,mail_content_filter_incoming,0,20230213-PRO-ICF.json
14/02/2023,15,98,14146,780,7,1276,0,4227,81791,1576,59,7,373,8,11,23,4619,2581,29,44,743,839,6796,10,21,30,81,33,0,mail_content_filter_incoming,0,20230214-PRO-ICF.json
15/02/2023,28,101,14139,779,5,1290,0,4233,81782,1568,69,7,372,10,14,20,4628,2583,35,53,745,825,6792,3,37,28,80,51,0,mail_content_filter_incoming,5,20230215-PRO-ICF.json
16/02/2023,17,94,14139,777,0,1287,8,4225,81786,1560,64,1,380,13,17,23,4616,2588,23,39,748,826,6799,0,29,24,74,41,1,mail_content_filter_incoming,0,20230216-PRO-ICF.json
17/02/2023,22,91,14136,773,8,1291,0,4230,81789,1569,52,4,376,2,16,14,4626,2580,20,49,756,827,6802,0,36,26,82,33,4,mail_content_filter_incoming,4,20230217-PRO-ICF.json
18/02/2023,11,100,14149,781,0,1288,6,4226,81773,1572,70,9,380,0,25,15,4612,2574,22,49,755,824,6798,4,22,40,75,33,0,mail_content_filter_incoming,0,20230218-PRO-ICF.json
19/02/2023,10,101,14134,779,8,1290,0,4218,81779,1563,67,19,386,11,16,16,4618,2580,17,55,753,835,6796,0,24,32,83,34,0,mail_content_filter_incoming,0,20230219-PRO-ICF.json
20/02/2023,22,92,14144,769,0,1286,10,4224,81781,1579,62,0,377,0,16,3,4627,2575,19,52,743,837,6800,0,23,31,68,36,0,mail_content_filter_incoming,2,20230220-PRO-ICF.json
21/02/2023,12,94,14145,781,0,1278,0,4226,81784,1564,70,1,379,12,26,4,4618,2579,15,43,762,821,6792,0,27,30,79,49,6,mail_content_filter_incoming,0,20230221-PRO-ICF.json
22/02/2023,12,104,14145,768,2,1290,0,4217,81780,1560,58,11,381,16,25,7,4630,2590,31,40,759,831,6788,1,27,34,78,48,0,mail_content_filter_incoming,7,20230222-PRO-ICF.json
23/02/2023,29,100,14133,775,0,1292,0,4219,81787,1564,60,10,384,0,26,6,4628,2583,31,42,762,839,6802,0,25,31,67,38,0,mail_content_filter_incoming,5,20230223-PRO-ICF.json
24/02/2023,9,90,14132,778,7,1293,8,4225,81792,1576,64,1,387,19,9,21,4632,2577,33,42,745,827,6791,8,33,27,83,44,0,mail_content_filter_incoming,1,20230224-PRO-ICF.json
25/02/2023,20,92,14138,766,0,1294,2,4223,81792,1575,72,5,387,12,12,11,4627,2585,25,53,753,825,6786,0,29,39,82,38,0,mail_content_filter_incoming,0,20230225-PRO-ICF.json
26/02/2023,16,94,14148,778,4,1287,7,4230,81791,1566,65,5,386,16,24,15,4632,2592,27,47,753,828,6804,0,22,20,74,38,0,mail_content_filter_incoming,3,20230226-PRO-ICF.json
27/02/2023,11,98,14133,775,0,1288,0,4230,81782,1570,59,18,374,16,19,7,4629,2592,25,39,761,821,6792,8,26,20,84,46,3,mail_content_filter_incoming,1,20230227-PRO-ICF.json
28/02/2023,19,101,14140,766,0,1274,6,4213,81773,1570,64,9,375,0,24,21,4623,2576,20,45,762,839,6800,0,18,39,66,48,0,mail_content_filter_incoming,5,20230228-PRO-ICF.json
01/03/2023,16,102,14145,765,10,1284,6,4231,81791,1577,68,12,378,17,26,9,4621,2584,19,53,748,829,6796,0,29,21,80,49,0,mail_content_filter_incoming,10,20230301-PRO-ICF.json
02/03/2023,15,90,14147,783,9,1274,0,4225,81779,1563,61,0,386,7,16,8,4624,2581,26,51,743,824,6789,0,28,22,71,46,0,mail_content_filter_incoming,0,20230302-PRO-ICF.json
03/03/2023,17,90,14145,764,5,1289,0,4216,81780,1561,64,5,375,2,8,10,4625,2593,26,53,746,834,6796,0,20,37,80,37,0,mail_content_filter_incoming,9,20230303-PRO-ICF.json
04/03/2023,26,87,14129,775,0,1292,0,4225,81791,1563,59,20,391,1,24,20,4614,2574,35,54,760,840,6789,0,29,21,69,34,0,mail_content_filter_incoming,2,20230304-PRO-ICF.json
05/03/2023,23,98,14135,781,0,1293,1,4227,81790,1573,63,20,382,9,12,15,4616,2589,18,56,762,834,6794,2,22,36,71,38,0,mail_content_filter_incoming,0,20230305-PRO-ICF.json
06/03/2023,19,98,14147,777,5,1284,0,4222,81782,1563,69,5,378,4,11,16,4615,2591,34,52,747,837,6788,0,27,22,76,50,0,mail_content_filter_incoming,7,20230306-PRO-ICF.json
07/03/2023,9,106,14145,763,5,1284,0,4214,81793,1567,61,8,390,14,19,13,4613,2582,29,41,752,837,6797,0,29,28,71,47,0,mail_content_filter_incoming,0,20230307-PRO-ICF.json
08/03/2023,11,87,14149,773,0,1293,0,4214,81777,1566,54,5,372,2,8,3,4625,2581,21,40,744,832,6794,9,20,24,83,51,4,mail_content_filter_incoming,0,20230308-PRO-ICF.json
09/03/2023,9,107,14130,782,3,1276,4,4213,81775,1570,70,11,380,19,8,21,4620,2584,29,50,757,831,6793,0,20,21,67,46,1,mail_content_filter_incoming,5,20230309-PRO-ICF.json
10/03/2023,24,99,14144,776,3,1279,5,4214,81784,1563,54,10,377,15,25,12,4616,2581,31,54,748,833,6793,7,26,27,71,46,9,mail_content_filter_incoming,5,20230310-PRO-ICF.json
11/03/2023,16,94,14133,782,0,1276,6,4228,81787,1579,60,2,387,14,18,9,4620,2578,26,40,757,827,6802,5,18,30,81,34,2,mail_content_filter_incoming,0,20230311-PRO-ICF.json
12/03/2023,21,104,14135,782,4,1283,0,4231,81777,1570,52,3,377,1,16,20,4627,2585,19,49,754,837,6803,4,28,23,73,45,0,mail_content_filter_incoming,0,20230312-PRO-ICF.json
13/03/2023,15,101,14129,764,10,1281,5,4214,81774,1567,59,4,377,4,22,13,4622,2586,35,51,742,836,6787,0,25,27,66,51,7,mail_content_filter_incoming,0,20230313-PRO-ICF.json
14/03/2023,9,101,14141,766,0,1280,8,4222,81779,1578,61,11,391,14,7,23,4632,2581,33,47,748,836,6804,6,30,26,70,34,0,mail_content_filter_incoming,0,20230314-PRO-ICF.json
15/03/2023,9,96,14149,763,5,1279,0,4216,81775,1567,66,18,373,17,14,11,4612,2592,30,41,746,826,6787,0,22,28,79,37,0,mail_content_filter_incoming,0,20230315-PRO-ICF.json
16/03/2023,19,107,14138,767,5,1291,3,4224,81786,1562,71,8,383,4,16,14,4632,2588,29,56,747,821,6797,0,36,32,76,45,1,mail_content_filter_incoming,0,20230316-PRO-ICF.json
17/03/2023,9,103,14135,780,10,1277,0,4213,81773,1560,61,3,375,6,11,5,4614,2582,29,42,755,831,6799,0,20,29,72,43,0,mail_content_filter_incoming,2,20230317-PRO-ICF.json
18/03/2023,21,97,14135,782,3,1277,0,4217,81791,1560,68,14,379,2,22,8,4626,2582,33,51,759,840,6803,5,19,30,74,48,4,mail_content_filter_incoming,0,20230318-PRO-ICF.json
19/03/2023,22,87,14137,776,7,1287,0,4215,81775,1568,63,15,388,12,22,10,4616,2577,15,44,744,838,6795,10,35,23,78,46,0,mail_content_filter_incoming,0,20230319-PRO-ICF.json
20/03/2023,29,107,14145,765,8,1279,0,4233,81786,1580,63,7,389,8,19,4,4625,2575,25,51,742,826,6786,0,22,36,69,33,5,mail_content_filter_incoming,1,20230320-PRO-ICF.json
21/03/2023,28,106,14145,782,10,1276,0,4233,81781,1568,61,19,390,16,13,13,4622,2581,33,45,753,829,6788,5,28,22,80,41,7,mail_content_filter_incoming,0,20230321-PRO-ICF.json
22/03/2023,12,99,14146,781,0,1290,8,4226,81779,1568,53,13,389,20,21,22,4615,2589,28,51,752,823,6796,0,20,26,73,46,4,mail_content_filter_incoming,0,20230322-PRO-ICF.json
23/03/2023,9,92,14142,770,0,1288,9,4218,81778,1567,60,3,374,0,13,12,4625,2592,34,51,756,826,6802,9,26,35,68,34,0,mail_content_filter_incoming,0,20230323-PRO-ICF.json
24/03/2023,27,94,14141,763,5,1287,4,4226,81775,1573,60,11,392,7,14,14,4620,2589,20,44,749,838,6786,4,18,32,83,42,1,mail_content_filter_incoming,10,20230324-PRO-ICF.json
25/03/2023,15,106,14146,774,0,1278,7,4218,81780,1560,62,5,374,8,22,3,4628,2590,16,51,746,825,6786,0,26,25,82,34,4,mail_content_filter_incoming,0,20230325-PRO-ICF.json
26/03/2023,15,89,14138,774,0,1284,5,4219,81773,1566,65,20,391,4,20,21,4616,2594,24,51,749,824,6795,0,21,39,78,43,2,mail_content_filter_incoming,0,20230326-PRO-ICF.json
27/03/2023,10,87,14139,782,4,1285,9,4223,81782,1571,53,16,388,18,9,17,4627,2587,31,40,759,838,6790,10,34,31,65,45,2,mail_content_filter_incoming,6,20230327-PRO-ICF.json
28/03/2023,19,106,14139,779,0,1292,6,4221,81792,1567,59,0,383,13,21,11,4622,2590,24,54,754,821,6799,0,36,37,82,41,10,mail_content_filter_incoming,8,20230328-PRO-ICF.json
29/03/2023,22,94,14147,775,0,1277,0,4215,81773,1564,69,13,381,15,8,23,4616,2575,15,54,747,821,6791,9,23,30,70,50,0,mail_content_filter_incoming,0,20230329-PRO-ICF.json
30/03/2023,24,101,14138,773,0,1281,4,4217,81777,1561,54,1,383,18,9,7,4615,2588,19,43,744,829,6800,0,27,40,77,44,0,mail_content_filter_incoming,0,20230330-PRO-ICF.json
31/03/2023,13,94,14129,783,1,1284,9,4224,81783,1560,55,15,388,16,12,9,4616,2584,31,47,758,832,6803,5,26,26,70,44,0,mail_content_filter_incoming,6,20230331-PRO-ICF.json
01/04/2023,21,87,14145,783,0,1293,0,4228,81791,1566,69,17,385,9,9,10,4624,2591,25,44,759,840,6785,0,26,37,82,44,0,mail_content_filter_incoming,0,20230401-PRO-ICF.json
02/04/2023,17,89,14129,782,0,1276,0,4217,81783,1565,68,17,383,6,21,23,4623,2574,25,51,755,823,6786,1,23,32,71,48,0,mail_content_filter_incoming,6,20230402-PRO-ICF.json
