data.date,data.resultSet.0.failed_dkim,data.resultSet.1.total_graymail_recipients,data.resultSet.10.marketing_mail,data.resultSet.11.ims_spam_increment_over_case,data.resultSet.12.total_mailbox_auto_remediated_recipients,data.resultSet.13.detected_spam_certain,data.resultSet.14.detected_spam_suspect,data.resultSet.15.blocked_dmarc,data.resultSet.16.total_threat_recipients,data.resultSet.17.total_recipients,data.resultSet.18.verif_decrypt_fail,data.resultSet.19.detected_amp,data.resultSet.2.detected_spam,data.resultSet.20.bulk_mail,data.resultSet.21.social_mail,data.resultSet.22.total_clean_recipients,data.resultSet.23.detected_virus_per_msg,data.resultSet.24.failed_spf,data.resultSet.25.blocked_reputation,data.resultSet.3.malicious_url,data.resultSet.4.total_spoofed_emails,data.resultSet.5.verif_decrypt_success,data.resultSet.6.detected_virus,data.resultSet.7.threat_content_filter,data.resultSet.8.blocked_invalid_recipient,data.resultSet.9.blocked_sdr,data.type,meta.totalCount,source_file
05/12/2022,8,214174,48336,7,0,17049,4415,18459,176912,821841,10,25,21456,73484,92334,430767,127,1142,146122,68,19592,0,992,8112,121,0,mail_incoming_traffic_summary,7,20221205-PRO-IM.json
06/12/2022,6,214162,48327,0,0,17056,4414,18453,176914,821858,1,20,21457,73484,92348,430769,130,1156,146119,73,19600,9,991,8110,118,0,mail_incoming_traffic_summary,16,20221206-PRO-IM.json
07/12/2022,0,214166,48329,0,0,17061,4402,18460,176916,821849,0,11,21451,73472,92337,430774,131,1148,146118,60,19596,0,979,8116,111,9,mail_incoming_traffic_summary,2,20221207-PRO-IM.json
08/12/2022,10,214162,48328,0,7,17059,4416,18456,176909,821853,6,25,21450,73471,92341,430776,142,1156,146125,76,19603,5,983,8107,126,11,mail_incoming_traffic_summary,12,20221208-PRO-IM.json
09/12/2022,0,214162,48346,0,0,17054,4399,18443,176900,821849,0,28,21466,73472,92341,430771,136,1149,146119,62,19596,0,986,8121,127,9,mail_incoming_traffic_summary,5,20221209-PRO-IM.json
10/12/2022,0,214167,48327,0,0,17057,4414,18460,176917,821857,8,23,21459,73478,92337,430777,128,1158,146122,72,19602,0,987,8123,111,10,mail_incoming_traffic_summary,3,20221210-PRO-IM.json
11/12/2022,0,214173,48326,0,5,17049,4408,18459,176905,821854,0,29,21464,73481,92345,430779,144,1142,146112,69,19603,0,993,8119,119,0,mail_incoming_traffic_summary,6,20221211-PRO-IM.json
12/12/2022,0,214166,48340,6,5,17049,4398,18457,176905,821852,0,26,21452,73474,92336,430770,126,1160,146113,72,19586,0,985,8108,115,2,mail_incoming_traffic_summary,2,20221212-PRO-IM.json
13/12/2022,6,214157,48338,4,0,17054,4402,18443,176909,821848,0,11,21456,73478,92351,430775,126,1153,146116,70,19602,10,983,8124,117,9,mail_incoming_traffic_summary,11,20221213-PRO-IM.json
14/12/2022,0,214173,48338,0,11,17048,4403,18459,176912,821848,0,19,21448,73476,92351,430766,142,1154,146130,61,19589,1,992,8114,117,0,mail_incoming_traffic_summary,6,20221214-PRO-IM.json
15/12/2022,10,214160,48340,4,7,17066,4409,18444,176913,821838,2,24,21454,73468,92340,430784,143,1145,146127,75,19587,1,989,8117,116,7,mail_incoming_traffic_summary,2,20221215-PRO-IM.json
16/12/2022,3,214161,48334,10,5,17051,4404,18447,176917,821856,0,11,21453,73469,92333,430785,138,1153,146128,75,19586,1,997,8105,131,0,mail_incoming_traffic_summary,0,20221216-PRO-IM.json
17/12/2022,0,214155,48346,0,0,17056,4398,18452,176901,821846,0,21,21451,73466,92349,430772,141,1156,146113,66,19593,3,991,8125,130,0,mail_incoming_traffic_summary,0,20221217-PRO-IM.json
18/12/2022,10,214164,48341,3,10,17049,4407,18453,176913,821841,2,20,21446,73485,92337,430769,142,1159,146126,80,19596,0,987,8119,118,11,mail_incoming_traffic_summary,0,20221218-PRO-IM.json
19/12/2022,0,214156,48330,1,3,17065,4396,18449,176899,821856,7,17,21449,73478,92344,430775,137,1145,146126,62,19595,8,983,8108,129,3,mail_incoming_traffic_summary,16,20221219-PRO-IM.json
20/12/2022,2,214166,48330,1,9,17048,4405,18454,176918,821843,8,15,21448,73480,92346,430774,130,1147,146116,76,19594,0,983,8122,123,0,mail_incoming_traffic_summary,3,20221220-PRO-IM.json
21/12/2022,5,214174,48329,9,0,17059,4411,18460,176911,821847,8,15,21462,73469,92341,430767,143,1146,146122,67,19585,8,995,8123,126,0,mail_incoming_traffic_summary,0,20221221-PRO-IM.json
22/12/2022,5,214164,48333,0,0,17051,4405,18446,176902,821857,7,17,21462,73484,92342,430773,130,1160,146123,71,19604,7,993,8111,114,0,mail_incoming_traffic_summary,0,20221222-PRO-IM.json
23/12/2022,0,214162,48342,0,9,17062,4399,18456,176909,821856,0,28,21446,73474,92350,430768,127,1146,146120,63,19597,0,989,8108,114,0,mail_incoming_traffic_summary,9,20221223-PRO-IM.json
24/12/2022,0,214156,48341,7,8,17050,4408,18440,176917,821844,0,24,21455,73483,92342,430772,142,1160,146111,77,19600,0,990,8121,115,7,mail_incoming_traffic_summary,16,20221224-PRO-IM.json
25/12/2022,1,214159,48342,7,0,17060,4399,18455,176898,821842,0,18,21458,73481,92343,430776,135,1152,146123,71,19585,0,990,8120,117,0,mail_incoming_traffic_summary,2,20221225-PRO-IM.json
26/12/2022,0,214167,48330,7,0,17054,4404,18443,176906,821845,3,17,21461,73481,92334,430781,145,1146,146116,69,19594,5,979,8118,118,11,mail_incoming_traffic_summary,15,20221226-PRO-IM.json
27/12/2022,5,214162,48335,0,0,17047,4413,18444,176908,821849,1,29,21465,73482,92350,430776,133,1161,146118,63,19598,0,985,8120,122,2,mail_incoming_traffic_summary,3,20221227-PRO-IM.json
28/12/2022,8,214155,48342,3,8,17059,4408,18459,176906,821844,0,11,21452,73471,92349,430771,144,1141,146126,72,19600,7,993,8107,116,6,mail_incoming_traffic_summary,11,20221228-PRO-IM.json
29/12/2022,0,214154,48345,8,0,17061,4403,18450,176906,821844,8,31,21463,73478,92335,430779,133,1154,146121,78,19588,2,997,8113,131,12,mail_incoming_traffic_summary,1,20221229-PRO-IM.json
30/12/2022,0,214157,48331,0,1,17062,4400,18447,176899,821855,0,31,21463,73483,92334,430765,127,1144,146127,70,19587,0,981,8120,129,6,mail_incoming_traffic_summary,6,20221230-PRO-IM.json
31/12/2022,0,214156,48341,0,0,17065,4409,18448,176902,821840,0,15,21446,73471,92343,430776,136,1156,146123,64,19605,0,987,8109,123,6,mail_incoming_traffic_summary,12,20221231-PRO-IM.json
01/01/2023,0,214158,48341,10,0,17047,4400,18451,176902,821840,0,13,21458,73466,92349,430778,130,1146,146125,60,19598,1,978,8108,129,0,mail_incoming_traffic_summary,1,20230101-PRO-IM.json
02/01/2023,10,214166,48329,0,0,17058,4415,18450,176898,821845,0,16,21458,73483,92334,430767,132,1160,146110,65,19586,1,997,8118,117,0,mail_incoming_traffic_summary,6,20230102-PRO-IM.json
03/01/2023,0,214174,48340,0,1,17056,4407,18459,176911,821839,2,18,21450,73472,92350,430784,128,1145,146128,65,19601,6,996,8125,127,2,mail_incoming_traffic_summary,17,20230103-PRO-IM.json
04/01/2023,0,214155,48335,3,0,17065,4408,18442,176905,821850,4,13,21465,73477,92345,430779,146,1158,146124,80,19586,0,994,8105,115,0,mail_incoming_traffic_summary,0,20230104-PRO-IM.json
05/01/2023,0,214168,48336,0,0,17053,4407,18453,176913,821853,7,16,21459,73479,92342,430783,138,1141,146127,76,19591,0,982,8106,113,5,mail_incoming_traffic_summary,16,20230105-PRO-IM.json
06/01/2023,3,214167,48340,4,2,17052,4413,18459,176903,821855,3,23,21457,73475,92344,430785,135,1160,146113,71,19602,3,993,8115,114,0,mail_incoming_traffic_summary,0,20230106-PRO-IM.json
07/01/2023,6,214173,48332,10,11,17059,4397,18458,176911,821842,10,23,21456,73471,92343,430775,142,1146,146123,70,19590,8,990,8112,128,4,mail_incoming_traffic_summary,4,20230107-PRO-IM.json
08/01/2023,10,214172,48334,0,0,17049,4411,18451,176904,821850,0,26,21449,73466,92344,430767,141,1161,146112,63,19599,9,980,8108,115,1,mail_incoming_traffic_summary,3,20230108-PRO-IM.json
09/01/2023,1,214171,48334,0,0,17055,4408,18443,176916,821856,0,16,21466,73472,92346,430778,140,1154,146129,69,19599,5,990,8121,123,0,mail_incoming_traffic_summary,5,20230109-PRO-IM.json
10/01/2023,7,214156,48334,10,0,17065,4416,18453,176911,821848,0,17,21458,73472,92332,430780,141,1142,146118,69,19604,0,993,8111,114,9,mail_incoming_traffic_summary,10,20230110-PRO-IM.json
11/01/2023,9,214157,48333,0,0,17053,4407,18457,176898,821839,0,12,21446,73469,92332,430774,128,1149,146120,67,19586,0,981,8108,121,5,mail_incoming_traffic_summary,16,20230111-PRO-IM.json
12/01/2023,6,214170,48333,2,3,17061,4415,18456,176904,821850,0,13,21456,73474,92344,430770,135,1159,146130,69,19599,10,981,8121,114,0,mail_incoming_traffic_summary,0,20230112-PRO-IM.json
13/01/2023,0,214174,48333,0,8,17050,4404,18447,176917,821850,2,23,21453,73469,92338,430773,141,1147,146115,63,19592,0,978,8106,129,0,mail_incoming_traffic_summary,3,20230113-PRO-IM.json
14/01/2023,0,214157,48334,2,5,17047,4407,18449,176908,821854,9,26,21455,73469,92339,430781,146,1141,146114,70,19599,5,988,8122,119,7,mail_incoming_traffic_summary,10,20230114-PRO-IM.json
15/01/2023,9,214171,48327,0,0,17065,4399,18441,176913,821847,0,24,21451,73477,92331,430766,134,1145,146121,69,19600,0,979,8114,111,6,mail_incoming_traffic_summary,6,20230115-PRO-IM.json
16/01/2023,0,214170,48339,4,5,17047,4413,18440,176911,821840,0,30,21460,73475,92338,430783,142,1152,146114,70,19601,1,991,8116,124,6,mail_incoming_traffic_summary,16,20230116-PRO-IM.json
17/01/2023,9,214157,48340,3,0,17050,4405,18452,176913,821843,0,28,21462,73474,92350,430779,145,1144,146123,63,19592,0,980,8120,111,8,mail_incoming_traffic_summary,1,20230117-PRO-IM.json
18/01/2023,6,214160,48337,11,9,17057,4410,18444,176906,821847,2,13,21457,73486,92346,430777,141,1160,146115,76,19597,6,979,8110,131,0,mail_incoming_traffic_summary,15,20230118-PRO-IM.json
19/01/2023,0,214162,48332,0,9,17047,4416,18443,176904,821839,0,11,21461,73477,92344,430783,143,1143,146120,74,19594,0,983,8110,124,8,mail_incoming_traffic_summary,2,20230119-PRO-IM.json
20/01/2023,2,214173,48327,1,4,17055,4402,18450,176899,821842,0,28,21447,73476,92332,430772,141,1143,146128,77,19588,8,992,8113,131,0,mail_incoming_traffic_summary,16,20230120-PRO-IM.json
21/01/2023,3,214155,48344,0,0,17054,4397,18442,176899,821842,4,16,21453,73475,92332,430775,137,1160,146130,67,19587,8,977,8112,124,9,mail_incoming_traffic_summary,4,20230121-PRO-IM.json
22/01/2023,0,214154,48327,0,10,17059,4411,18440,176910,821850,4,12,21461,73473,92337,430777,131,1154,146127,61,19593,0,995,8117,120,0,mail_incoming_traffic_summary,0,20230122-PRO-IM.json
23/01/2023,9,214154,48326,5,0,17061,4397,18451,176913,821858,7,17,21449,73479,92332,430783,128,1149,146129,69,19603,0,985,8110,125,6,mail_incoming_traffic_summary,14,20230123-PRO-IM.json
24/01/2023,1,214167,48337,1,4,17067,4407,18455,176907,821857,0,16,21448,73477,92332,430774,130,1159,146110,80,19598,0,981,8105,121,11,mail_incoming_traffic_summary,0,20230124-PRO-IM.json
25/01/2023,0,214165,48340,4,0,17065,4400,18457,176905,821851,8,15,21463,73485,92339,430774,136,1151,146113,76,19587,1,997,8120,130,0,mail_incoming_traffic_summary,0,20230125-PRO-IM.json
26/01/2023,3,214163,48344,9,2,17067,4410,18452,176908,821852,0,27,21461,73484,92339,430768,133,1150,146125,64,19590,8,993,8107,115,0,mail_incoming_traffic_summary,7,20230126-PRO-IM.json
27/01/2023,0,214154,48342,0,5,17056,4399,18443,176912,821851,5,19,21461,73468,92335,430773,129,1152,146112,60,19596,0,986,8123,124,6,mail_incoming_traffic_summary,4,20230127-PRO-IM.json
28/01/2023,0,214155,48337,6,7,17052,4405,18447,176907,821853,5,31,21459,73478,92350,430776,143,1156,146119,68,19604,2,997,8123,118,12,mail_incoming_traffic_summary,0,20230128-PRO-IM.json
29/01/2023,8,214159,48345,8,0,17047,4408,18442,176908,821849,7,13,21463,73486,92332,430781,132,1152,146127,66,19605,0,996,8124,121,0,mail_incoming_traffic_summary,3,20230129-PRO-IM.json
30/01/2023,0,214173,48332,0,0,17067,4414,18455,176910,821847,3,13,21455,73473,92344,430782,134,1156,146119,70,19598,6,977,8114,119,6,mail_incoming_traffic_summary,14,20230130-PRO-IM.json
31/01/2023,0,214172,48341,1,11,17054,4406,18454,176913,821854,7,13,21465,73469,92344,430767,138,1145,146110,73,19585,0,983,8122,126,9,mail_incoming_traffic_summary,2,20230131-PRO-IM.json
01/02/2023,3,214159,48343,5,1,17050,4397,18459,176912,821857,0,13,21450,73477,92351,430782,133,1152,146130,75,19587,0,986,8111,117,0,mail_incoming_traffic_summary,0,20230201-PRO-IM.json
02/02/2023,0,214155,48329,0,8,17059,4408,18452,176913,821849,0,27,21450,73476,92347,430767,145,1147,146115,76,19599,3,992,8115,120,8,mail_incoming_traffic_summary,17,20230202-PRO-IM.json
03/02/2023,0,214162,48341,0,6,17067,4413,18443,176899,821849,0,30,21466,73470,92336,430769,128,1154,146113,61,19603,0,992,8124,131,6,mail_incoming_traffic_summary,0,20230203-PRO-IM.json
04/02/2023,0,214157,48331,0,0,17067,4407,18454,176900,821845,0,31,21448,73472,92335,430774,127,1153,146119,65,19587,0,987,8123,131,0,mail_incoming_traffic_summary,2,20230204-PRO-IM.json
05/02/2023,0,214170,48344,3,9,17048,4406,18443,176918,821849,0,16,21466,73479,92346,430775,136,1161,146113,65,19600,0,991,8123,121,3,mail_incoming_traffic_summary,2,20230205-PRO-IM.json
06/02/2023,1,214168,48335,0,0,17054,4402,18453,176900,821845,0,28,21458,73477,92331,430780,131,1152,146113,65,19599,0,981,8111,116,1,mail_incoming_traffic_summary,12,20230206-PRO-IM.json
07/02/2023,10,214159,48339,0,0,17059,4412,18443,176912,821840,1,14,21459,73486,92343,430765,131,1151,146114,64,19594,0,989,8120,112,0,mail_incoming_traffic_summary,15,20230207-PRO-IM.json
08/02/2023,0,214167,48339,0,5,17057,4405,18460,176899,821857,0,22,21456,73467,92348,430777,133,1146,146112,69,19585,7,985,8110,120,3,mail_incoming_traffic_summary,14,20230208-PRO-IM.json
09/02/2023,5,214160,48331,0,0,17047,4409,18446,176898,821851,0,19,21459,73474,92345,430784,146,1151,146113,68,19590,0,993,8106,130,4,mail_incoming_traffic_summary,4,20230209-PRO-IM.json
10/02/2023,0,214158,48326,0,8,17062,4403,18452,176915,821842,2,30,21465,73469,92334,430777,132,1147,146113,78,19590,9,988,8123,124,5,mail_incoming_traffic_summary,15,20230210-PRO-IM.json
11/02/2023,0,214158,48336,10,0,17052,4414,18460,176913,821840,1,11,21465,73485,92351,430777,143,1157,146116,79,19601,0,996,8123,124,0,mail_incoming_traffic_summary,2,20230211-PRO-IM.json
12/02/2023,2,214155,48329,0,0,17065,4399,18445,176909,821851,0,15,21457,73473,92346,430771,134,1144,146120,72,19601,10,997,8119,124,0,mail_incoming_traffic_summary,17,20230212-PRO-IM.json
13/02/2023,0,214165,48330,9,7,17057,4412,18451,176910,821853,10,16,21462,73482,92346,430770,141,1153,146110,76,19597,5,996,8110,122,12,mail_incoming_traffic_summary,0,20230213-PRO-IM.json
14/02/2023,7,214162,48333,0,9,17065,4411,18454,176901,821855,0,21,21448,73486,92333,430771,141,1144,146124,66,19587,0,993,8114,112,0,mail_incoming_traffic_summary,0,20230214-PRO-IM.json
15/02/2023,0,214164,48329,5,1,17067,4413,18445,176904,821841,0,17,21462,73475,92347,430774,136,1157,146125,75,19600,0,982,8107,124,1,mail_incoming_traffic_summary,0,20230215-PRO-IM.json
16/02/2023,0,214165,48332,10,7,17061,4404,18443,176900,821845,0,21,21446,73481,92349,430780,127,1153,146125,70,19598,2,987,8122,128,0,mail_incoming_traffic_summary,4,20230216-PRO-IM.json
17/02/2023,1,214164,48339,4,3,17062,4397,18456,176899,821854,1,11,21452,73484,92344,430766,142,1151,146127,68,19593,9,977,8109,114,12,mail_incoming_traffic_summary,12,20230217-PRO-IM.json
18/02/2023,0,214172,48330,0,0,17053,4405,18445,176901,821838,7,30,21456,73467,92335,430782,137,1143,146120,77,19599,10,983,8123,122,10,mail_incoming_traffic_summary,7,20230218-PRO-IM.json
19/02/2023,6,214157,48337,0,0,17060,4416,18449,176905,821840,10,31,21460,73478,92346,430765,134,1161,146120,60,19585,2,990,8117,114,3,mail_incoming_traffic_summary,0,20230219-PRO-IM.json
20/02/2023,9,214170,48328,0,6,17061,4409,18457,176912,821842,9,31,21451,73466,92340,430780,141,1149,146114,65,19588,0,988,8112,113,5,mail_incoming_traffic_summary,7,20230220-PRO-IM.json
21/02/2023,0,214166,48344,3,5,17053,4410,18459,176906,821855,4,14,21456,73474,92351,430781,136,1151,146115,60,19603,5,992,8116,117,12,mail_incoming_traffic_summary,5,20230221-PRO-IM.json
22/02/2023,0,214170,48333,0,8,17066,4409,18446,176906,821839,2,20,21451,73478,92347,430778,141,1155,146120,71,19590,0,982,8125,131,11,mail_incoming_traffic_summary,1,20230222-PRO-IM.json
23/02/2023,0,214168,48334,0,3,17055,4399,18460,176912,821851,8,16,21455,73481,92340,430772,142,1144,146112,63,19602,9,991,8109,113,2,mail_incoming_traffic_summary,16,20230223-PRO-IM.json
24/02/2023,8,214173,48342,0,3,17067,4409,18440,176904,821856,0,11,21459,73486,92341,430768,135,1154,146110,72,19586,1,997,8119,125,10,mail_incoming_traffic_summary,11,20230224-PRO-IM.json
25/02/2023,0,214154,48343,8,0,17059,4415,18442,176904,821840,0,30,21449,73478,92339,430769,136,1158,146121,66,19603,0,993,8125,128,1,mail_incoming_traffic_summary,9,20230225-PRO-IM.json
26/02/2023,1,214165,48343,9,0,17050,4412,18455,176915,821848,0,30,21453,73473,92342,430785,143,1148,146124,70,19602,1,979,8109,121,0,mail_incoming_traffic_summary,5,20230226-PRO-IM.json
27/02/2023,8,214157,48345,0,0,17047,4416,18455,176901,821848,0,14,21448,73478,92349,430777,139,1153,146125,79,19587,6,990,8110,117,0,mail_incoming_traffic_summary,1,20230227-PRO-IM.json
28/02/2023,0,214171,48340,0,7,17051,4410,18440,176917,821839,7,14,21452,73475,92340,430768,137,1146,146128,71,19588,0,996,8116,129,0,mail_incoming_traffic_summary,13,20230228-PRO-IM.json
01/03/2023,3,214166,48343,6,10,17059,4405,18455,176907,821839,6,12,21459,73472,92333,430774,144,1159,146127,72,19587,5,977,8120,114,2,mail_incoming_traffic_summary,2,20230301-PRO-IM.json
02/03/2023,9,214161,48334,4,0,17060,4409,18452,176906,821844,5,19,21465,73485,92331,430785,138,1142,146124,68,19598,8,997,8114,117,12,mail_incoming_traffic_summary,1,20230302-PRO-IM.json
03/03/2023,0,214170,48334,0,2,17061,4402,18460,176899,821850,2,15,21452,73475,92347,430767,133,1146,146130,66,19595,0,995,8105,115,2,mail_incoming_traffic_summary,3,20230303-PRO-IM.json
04/03/2023,0,214173,48340,6,0,17061,4413,18451,176905,821842,0,31,21458,73471,92343,430773,131,1152,146110,74,19592,5,996,8113,122,12,mail_incoming_traffic_summary,10,20230304-PRO-IM.json
05/03/2023,9,214167,48339,0,5,17047,4402,18452,176916,821843,0,29,21447,73470,92351,430777,144,1147,146114,66,19591,0,994,8110,123,8,mail_incoming_traffic_summary,10,20230305-PRO-IM.json
06/03/2023,10,214169,48338,6,3,17062,4401,18440,176916,821849,4,29,21454,73484,92336,430779,126,1156,146128,67,19588,0,991,8108,112,0,mail_incoming_traffic_summary,8,20230306-PRO-IM.json
07/03/2023,0,214173,48338,0,0,17059,4406,18451,176914,821851,3,21,21446,73470,92342,430773,143,1147,146125,78,19585,0,989,8111,126,4,mail_incoming_traffic_summary,6,20230307-PRO-IM.json
08/03/2023,10,214170,48344,0,5,17052,4412,18440,176900,821843,0,19,21452,73470,92348,430783,132,1144,146112,75,19591,5,996,8110,126,1,mail_incoming_traffic_summary,3,20230308-PRO-IM.json
09/03/2023,0,214169,48339,5,5,17057,4408,18454,176912,821852,0,15,21456,73478,92344,430765,130,1151,146122,77,19591,0,995,8110,112,3,mail_incoming_traffic_summary,17,20230309-PRO-IM.json
10/03/2023,0,214163,48329,10,0,17063,4405,18450,176909,821842,1,29,21466,73481,92333,430765,140,1152,146123,65,19595,10,986,8124,124,11,mail_incoming_traffic_summary,4,20230310-PRO-IM.json
11/03/2023,10,214154,48341,1,10,17064,4402,18460,176904,821857,9,14,21456,73475,92332,430771,142,1157,146119,71,19604,5,994,8109,119,2,mail_incoming_traffic_summary,4,20230311-PRO-IM.json
12/03/2023,10,214167,48335,1,9,17065,4397,18456,176899,821842,5,13,21466,73468,92335,430769,129,1157,146115,70,19597,0,987,8124,112,12,mail_incoming_traffic_summary,4,20230312-PRO-IM.json
13/03/2023,5,214154,48333,9,6,17047,4407,18442,176916,821849,6,16,21459,73478,92337,430769,143,1141,146130,77,19587,0,983,8123,112,0,mail_incoming_traffic_summary,16,20230313-PRO-IM.json
14/03/2023,0,214154,48338,10,0,17062,4411,18457,176917,821847,0,13,21452,73485,92334,430765,126,1160,146111,65,19595,0,992,8117,121,6,mail_incoming_traffic_summary,0,20230314-PRO-IM.json
15/03/2023,2,214166,48344,0,0,17055,4405,18455,176904,821846,0,19,21446,73472,92338,430779,126,1161,146111,61,19600,3,991,8118,116,0,mail_incoming_traffic_summary,15,20230315-PRO-IM.json
16/03/2023,6,214174,48332,3,0,17060,4399,18456,176915,821839,6,14,21450,73484,92331,430773,143,1146,146117,79,19595,7,997,8110,129,0,mail_incoming_traffic_summary,7,20230316-PRO-IM.json
17/03/2023,0,214173,48344,6,11,17066,4414,18441,176913,821839,5,21,21455,73477,92331,430773,141,1153,146127,70,19597,1,983,8114,124,11,mail_incoming_traffic_summary,0,20230317-PRO-IM.json
18/03/2023,0,214172,48335,10,1,17060,4399,18444,176900,821844,5,26,21449,73473,92331,430777,146,1146,146122,76,19600,0,991,8114,116,0,mail_incoming_traffic_summary,0,20230318-PRO-IM.json
19/03/2023,0,214168,48339,0,8,17048,4403,18446,176902,821847,0,23,21463,73466,92342,430766,142,1141,146113,71,19602,0,992,8107,116,10,mail_incoming_traffic_summary,13,20230319-PRO-IM.json
20/03/2023,2,214168,48346,0,0,17066,4412,18449,176913,821840,3,30,21465,73466,92344,430767,143,1143,146114,67,19589,5,996,8121,124,12,mail_incoming_traffic_summary,17,20230320-PRO-IM.json
21/03/2023,0,214170,48335,0,2,17064,4413,18450,176904,821852,8,27,21459,73471,92334,430774,146,1148,146116,68,19593,9,990,8111,130,0,mail_incoming_traffic_summary,16,20230321-PRO-IM.json
22/03/2023,0,214157,48334,0,0,17060,4402,18441,176916,821839,0,14,21457,73476,92350,430773,135,1154,146117,61,19586,0,985,8108,128,9,mail_incoming_traffic_summary,4,20230322-PRO-IM.json
23/03/2023,0,214156,48343,0,0,17062,4409,18456,176908,821848,0,26,21459,73482,92350,430777,140,1160,146116,74,19599,0,989,8124,123,0,mail_incoming_traffic_summary,8,20230323-PRO-IM.json
24/03/2023,6,214173,48331,0,10,17064,4397,18448,176900,821854,0,25,21462,73470,92340,430769,139,1149,146115,66,19586,2,988,8106,118,0,mail_incoming_traffic_summary,4,20230324-PRO-IM.json
